descricao;endereco;area;quartos;wc;vagas;valor;condominio;wlink
Apartamento Padrão;-;['202'];[3];[4];-;950000;1200;https://www.vivareal.com.br/imovel/apartamento-3-quartos-ecoville-bairros-curitiba-com-garagem-162m2-venda-RS950000-id-2542343490/
APARTAMENTO com 1 dormitório à venda com 42.26m² por R$ 599.084,00 no bairro Alto da XV - CURITIBA /;Rua Nicolau Maeder;['42'];[1];[1];-;599084;0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-alto-da-gloria-bairros-curitiba-com-garagem-40m2-venda-RS599084-id-2538711261/
Residencial Toronto| 2 Dormitórios | Vaga | 43m²Privativos | Sítio Cercado;Rua Agenor Antônio Rodrigues;['51'];[2];[1];-;150000;270;https://www.vivareal.com.br/imovel/apartamento-2-quartos-sitio-cercado-bairros-curitiba-com-garagem-51m2-venda-RS150000-id-2539688958/
Apartamento de Alto Padrão com 3 Suítes e 3 Vagas no Batel;Rua Alferes Ângelo Sampaio;['243'];[3];[5];-;2148950;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-batel-bairros-curitiba-com-garagem-151m2-venda-RS2148950-id-2538368174/
Uberaba – 3 Dorm/Suíte/Vaga/Sacada Gourmet;Rua Coronel José Carvalho de Oliveira;['127'];[3];[1];-;384900;350;https://www.vivareal.com.br/imovel/apartamento-3-quartos-uberaba-bairros-curitiba-com-garagem-86m2-venda-RS384900-id-2492791052/
Apartamento para venda possui 53 metros quadrados com 2 quartos em Alto Boqueirão - Curitiba - PR;Rua Maestro Carlos Frank;[];[2];[1];-;209000;408;https://www.vivareal.com.br/imovel/apartamento-2-quartos-alto-boqueirao-bairros-curitiba-com-garagem-53m2-venda-RS209000-id-2542388051/
Apartamento Vila Izabel - EDIFÍCIO SAINT BERNARD RESIDENCES;Rua Coronel Ottoni Maciel;['129'];[3];[1];-;380000;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-izabel-bairros-curitiba-com-garagem-129m2-venda-RS380000-id-2530555581/
Apartamento residencial para venda, São Francisco, Curitiba - AP10897.;-;['77'];[2];[2];-;550000;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-sao-francisco-bairros-curitiba-com-garagem-77m2-venda-RS550000-id-2544307297/
CURITIBA - Apartamento Padrão - Juvevê;-;['133'];[3];[1];-;1503937;-;https://www.vivareal.com.br/imovel/apartamento-3-quartos-juveve-bairros-curitiba-com-garagem-133m2-venda-RS1503937-id-2528978946/
Curitiba - Apartamento Padrão - Alto da Rua XV;-;['87'];[3];[2];-;745000;500;https://www.vivareal.com.br/imovel/apartamento-3-quartos-alto-da-rua-xv-bairros-curitiba-com-garagem-87m2-venda-RS745000-id-2541447280/
Um achado no batel;Avenida Sete de Setembro;['253'];[2];[3];-;790000;1574;https://www.vivareal.com.br/imovel/apartamento-2-quartos-batel-bairros-curitiba-com-garagem-158m2-venda-RS790000-id-2542882805/
Curitiba - Apartamento Padrão - Batel;-;['450'];[4];[5];-;1979900;3725;https://www.vivareal.com.br/imovel/apartamento-4-quartos-batel-bairros-curitiba-com-garagem-277m2-venda-RS1979900-id-2537513198/
Apartamento com 1 dormitório à venda, 27 m² por R$ 265.000,00 - Água Verde - Curitiba/PR;Rua Guararapes;['28'];[1];[1];-;265000;150;https://www.vivareal.com.br/imovel/apartamento-1-quartos-agua-verde-bairros-curitiba-com-garagem-28m2-venda-RS265000-id-2525525533/
Apartamento para venda tem 62 metros quadrados com 2 quartos em Novo Mundo - Curitiba - PR;Rua João Bonat;[];[2];[2];-;355416;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-novo-mundo-bairros-curitiba-com-garagem-62m2-venda-RS355416-id-2535253387/
Apartamento no Ecoville - ARYA 1;Rua José Izidoro Biazetto;['403'];[3];[5];-;3200000;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-ecoville-bairros-curitiba-com-garagem-255m2-venda-RS3200000-id-2540148400/
APARTAMENTO com 3 dormitórios à venda com 211.11m² por R$ 980.000,00 no bairro Bigorrilho - CURITIBA;Rua Bruno Filgueira;['211'];[3];[5];-;980000;1220;https://www.vivareal.com.br/imovel/apartamento-3-quartos-bigorrilho-bairros-curitiba-com-garagem-172m2-venda-RS980000-id-2540837535/
Apartamento com 3 dormitórios à venda, 180 m² por R$ 650.000,00 - Alto da Rua XV - Curitiba/PR;Rua Sete de Abril;['180'];[3];[3];-;650000;1200;https://www.vivareal.com.br/imovel/apartamento-3-quartos-alto-da-rua-xv-bairros-curitiba-com-garagem-180m2-venda-RS650000-id-2528983730/
Apartamento andar alto (15º andar) 125 m² privativos no Alto da Glória;Avenida João Gualberto;['176'];[3];[3];-;549000;1000;https://www.vivareal.com.br/imovel/apartamento-3-quartos-alto-da-gloria-bairros-curitiba-com-garagem-125m2-venda-RS549000-id-2462556682/
APARTAMENTO com 3 dormitórios à venda com 189.67m² por R$ 959.000,00 no bairro Bigorrilho - CURITIBA;-;['189'];[3];[3];-;959000;-;https://www.vivareal.com.br/imovel/apartamento-3-quartos-bigorrilho-bairros-curitiba-com-garagem-107m2-venda-RS959000-id-2513838637/
Apartamento para venda tem 85 metros quadrados com 3 quartos em Cabral - Curitiba - PR;Rua Deputado Joaquim José Pedrosa;['155'];[3];[2];-;765000;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-85m2-venda-RS765000-id-2540966003/
Curitiba - Apartamento Padrão - Água Verde;-;['377'];[4];[4];-;3899800;-;https://www.vivareal.com.br/imovel/apartamento-4-quartos-agua-verde-bairros-curitiba-com-garagem-377m2-venda-RS3899800-id-2536841777/
2 dormitórios. Ótima localização com face norte;-;['50'];[2];[1];-;165000;387;https://www.vivareal.com.br/imovel/apartamento-2-quartos-campo-comprido-bairros-curitiba-com-garagem-44m2-venda-RS165000-id-2544594844/
CURITIBA - Apartamento Padrão - Batel;Avenida Silva Jardim;['123'];[3];[3];-;590000;816;https://www.vivareal.com.br/imovel/apartamento-3-quartos-batel-bairros-curitiba-com-garagem-101m2-venda-RS590000-id-2541635498/
Apartamento à venda bairro Água verde, 3 dormitórios;-;['130'];[3];[2];-;490000;450;https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-83m2-venda-RS490000-id-2539362038/
APARTAMENTO com 2 dormitórios à venda com 105.21m² por R$ 688.360,00 no bairro Vila Izabel - CURITIB;Rua Professor Ulisses Vieira;['105'];[2];[2];-;688360;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-izabel-bairros-curitiba-com-garagem-81m2-venda-RS688360-id-2538711260/
Apartamento no Juvevê - ARYA 1;Avenida Paraná;['308'];[4];[4];-;900000;1581;https://www.vivareal.com.br/imovel/apartamento-4-quartos-juveve-bairros-curitiba-com-garagem-205m2-venda-RS900000-id-2523904781/
CURITIBA - Apartamento Padrão - Centro;-;['90'];[3];[1];-;359700;700;https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-curitiba-com-garagem-74m2-venda-RS359700-id-2532852127/
APARTAMENTO com 2 dormitórios à venda com 50m² por R$ 163.900,00 no bairro Campo Comprido - CURITIBA;Rua Nicolau Latchoc;['50'];[2];[1];-;163900;260;https://www.vivareal.com.br/imovel/apartamento-2-quartos-campo-comprido-bairros-curitiba-com-garagem-45m2-venda-RS163900-id-2525424381/
CURITIBA - Apartamento Padrão - Centro Cívico;Travessa João Bonn;['324'];[4];[5];-;1350000;1800;https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-civico-bairros-curitiba-com-garagem-230m2-venda-RS1350000-id-2537029182/
Apartamento no Cabral - ARYA 1;Rua São Pedro;['212'];[2];[4];-;930000;1098;https://www.vivareal.com.br/imovel/apartamento-2-quartos-cabral-bairros-curitiba-com-garagem-147m2-venda-RS930000-id-2525132176/
Apartamento com 3 dormitórios à venda, 124 m² por R$ 715.000,00 - Alto da Glória - Curitiba/PR;Avenida João Gualberto;['176'];[3];[3];-;715000;980;https://www.vivareal.com.br/imovel/apartamento-3-quartos-alto-da-gloria-bairros-curitiba-com-garagem-124m2-venda-RS715000-id-2544231694/
Apartamento com 4 dormitórios à venda, 221 m² por R$ 1.300.000,00 - Juvevê - Curitiba/PR;Rua Bom Jesus;['325'];[4];[4];-;1300000;1900;https://www.vivareal.com.br/imovel/apartamento-4-quartos-juveve-bairros-curitiba-com-garagem-221m2-venda-RS1300000-id-2500776908/
Apartamento com 2 dormitórios à venda, 70 m² por R$ 570.000,00 - Bacacheri - Curitiba/PR;Rua Gago Coutinho;['149'];[2];[2];-;570000;520;https://www.vivareal.com.br/imovel/apartamento-2-quartos-bacacheri-bairros-curitiba-com-garagem-70m2-venda-RS570000-id-2527357208/
Apartamento com 3 dormitórios à venda, 59 m² por R$ 199.900,00 - Santa Cândida - Curitiba/PR;Estrada Guilherme Weigert;['76'];[3];[1];-;199900;410;https://www.vivareal.com.br/imovel/apartamento-3-quartos-santa-candida-bairros-curitiba-com-garagem-59m2-venda-RS199900-id-2538243323/
APARTAMENTO com 3 dormitórios à venda com 202.8m² por R$ 695.000,00 no bairro São Francisco - CURITI;Rua Barão de Antonina;['202'];[3];[2];-;695000;723;https://www.vivareal.com.br/imovel/apartamento-3-quartos-sao-francisco-bairros-curitiba-com-garagem-129m2-venda-RS695000-id-2538907092/
Apartamento Garden com 3 dormitórios à venda, 110 m² por R$ 529.000,25 - Novo Mundo - Curitiba/PR;Rua Visconde do Serro Frio;['192'];[3];[2];-;529000;600;https://www.vivareal.com.br/imovel/apartamento-3-quartos-novo-mundo-bairros-curitiba-com-garagem-110m2-venda-RS529000-id-2522292181/
Apartamento para Venda em Curitiba, Boqueirão, 2 dormitórios, 1 suíte, 2 banheiros, 1 vaga;Rua Professor José Maurício Higgins;['56'];[2];[2];-;297336;-;https://www.vivareal.com.br/imovel/apartamento-2-quartos-boqueirao-bairros-curitiba-com-garagem-56m2-venda-RS297336-id-2530682627/
CABRAL - APARTAMENTO 3 QUARTOS E 1 SUITE COM 2 VAGAS DE GARAGEM;Rua Abílio Peixoto;['132'];[3];[2];-;499000;570;https://www.vivareal.com.br/imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-89m2-venda-RS499000-id-2543595578/
Apartamento com 3 dormitórios à venda, 56 m² por R$ 166.000 - Campo Comprido - Curitiba/PR COMPRE ES;Rua José Benedito Cottolengo;['62'];[3];[1];-;166000;181;https://www.vivareal.com.br/imovel/apartamento-3-quartos-campo-comprido-bairros-curitiba-com-garagem-56m2-venda-RS166000-id-2489727325/
Apartamento para venda com 62 metros quadrados com 2 quartos em Vila Izabel - Curitiba - PR;Rua Professor Guido Straube;['62'];[2];[1];-;449000;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-izabel-bairros-curitiba-com-garagem-62m2-venda-RS449000-id-2511781573/
Apartamento Garden com 2 dormitórios à venda, 34 m² por R$ 299.900 - Capão da Imbuia - Curitiba/PR;Rua Nossa Senhora de Fátima;['43'];[2];[1];-;299900;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-capao-da-imbuia-bairros-curitiba-com-garagem-34m2-venda-RS299900-id-2540794235/
APARTAMENTO com 3 dormitórios à venda com 602m² por R$ 5.516.257,00 no bairro Cabral - CURITIBA / PR;Avenida Nossa Senhora da Luz;['602'];[3];[6];-;5516257;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-570m2-venda-RS5516257-id-2515894538/
Apartamento Ecoville - 04 Suítes Premium/ 04 vagas;Rua Paulo Gorski;['524'];[4];[6];-;8258135;1;https://www.vivareal.com.br/imovel/apartamento-4-quartos-ecoville-bairros-curitiba-com-garagem-432m2-venda-RS8258135-id-2507062093/
Ótimo apartamento 2 quartos com suíte no Bigorrilho / Champagnat;Rua Coronel Joaquim Ignácio Taborda Ribas;[];[2];[2];-;568263;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-champagnat-bairros-curitiba-com-garagem-62m2-venda-RS568263-id-2544753412/
Apartamento Novo com 02 dormitórios sendo 01 suíte ,Bairro São Francisco, região nobre de Curitiba;Rua Barão de Antonina;['77'];[2];[2];-;585000;600;https://www.vivareal.com.br/imovel/apartamento-2-quartos-sao-francisco-bairros-curitiba-com-garagem-77m2-venda-RS585000-id-2529102493/
CURITIBA - Apartamento Padrão - Cajuru;-;['77'];[3];[1];-;261000;308;https://www.vivareal.com.br/imovel/apartamento-3-quartos-cajuru-bairros-curitiba-com-garagem-69m2-venda-RS261000-id-2535997592/
Apartamento Residencial Orquídeas - Caiuá - Melhor Preço!;Rua Jair Coelho;['49'];[2];[1];-;120000;340;https://www.vivareal.com.br/imovel/apartamento-2-quartos-cidade-industrial-bairros-curitiba-com-garagem-43m2-venda-RS120000-id-2540899725/
CURITIBA - Apartamento Padrão - Bigorrilho;-;['127'];[2];[1];-;1633900;-;https://www.vivareal.com.br/imovel/apartamento-2-quartos-bigorrilho-bairros-curitiba-com-garagem-127m2-venda-RS1633900-id-2528979099/
CURITIBA - Apartamento Padrão - Bigorrilho;-;['160'];[3];[1];-;1850900;-;https://www.vivareal.com.br/imovel/apartamento-3-quartos-bigorrilho-bairros-curitiba-com-garagem-160m2-venda-RS1850900-id-2528978233/
CURITIBA - Apartamento Padrão - Bigorrilho;-;['161'];[3];[1];-;1863900;-;https://www.vivareal.com.br/imovel/apartamento-3-quartos-bigorrilho-bairros-curitiba-com-garagem-161m2-venda-RS1863900-id-2528979095/
CURITIBA - Apartamento Padrão - Bigorrilho;-;['126'];[2];[1];-;1440900;-;https://www.vivareal.com.br/imovel/apartamento-2-quartos-bigorrilho-bairros-curitiba-com-garagem-126m2-venda-RS1440900-id-2528979098/
CURITIBA - Apartamento Padrão - Parolin;-;['57'];[2];[2];-;330000;310;https://www.vivareal.com.br/imovel/apartamento-2-quartos-parolin-bairros-curitiba-com-garagem-57m2-venda-RS330000-id-2542532623/
CURITIBA - Padrão - Cristo Rei;Rua Coronel Pedro Scherer Sobrinho;['219'];[3];[3];-;1050000;600;https://www.vivareal.com.br/imovel/apartamento-3-quartos-cristo-rei-bairros-curitiba-com-garagem-113m2-venda-RS1050000-id-2534449979/
APARTAMENTO com 3 dormitórios à venda com 2072m² por R$ 1.638.423,00 no bairro Batel - CURITIBA / PR;Rua Teixeira Soares;['2072'];[3];[3];-;1638423;-;https://www.vivareal.com.br/imovel/apartamento-3-quartos-batel-bairros-curitiba-com-garagem-122m2-venda-RS1638423-id-2544017187/
Apartamento Duplex View de 4 suítes de 236 m². O Serra Juvevê;Rua Nicolau Maeder;['403'];[4];[6];-;3227238;1;https://www.vivareal.com.br/imovel/apartamento-4-quartos-juveve-bairros-curitiba-com-garagem-236m2-venda-RS3227238-id-2537951416/
Apartamento à venda, 209 m² por R$ 1.990.000,00 - Cabral - Curitiba/PR;Avenida Paraná;['265'];[4];[4];-;1990000;1500;https://www.vivareal.com.br/imovel/apartamento-4-quartos-cabral-bairros-curitiba-com-garagem-209m2-venda-RS1990000-id-2516148748/
CURITIBA - Apartamento Padrão - Parolin;-;['50'];[1];[1];-;130000;170;https://www.vivareal.com.br/imovel/apartamento-1-quartos-parolin-bairros-curitiba-24m2-venda-RS130000-id-2536413978/
Apartamento para venda possui 260 metros quadrados com 4 quartos em Campo Comprido - Curitiba - PR;Rua José Izidoro Biazetto;['463'];[4];[5];-;3399900;0;https://www.vivareal.com.br/imovel/apartamento-4-quartos-campo-comprido-bairros-curitiba-com-garagem-260m2-venda-RS3399900-id-2533894922/
Excelente 3 dormitórios com suíte e 2 vagas no melhor ponto do Bigorrilho - Curitiba - PR;Rua Coronel Joaquim Ignácio Taborda Ribas;['102'];[3];[2];-;675156;300;https://www.vivareal.com.br/imovel/apartamento-3-quartos-champagnat-bairros-curitiba-com-garagem-75m2-venda-RS675156-id-2542279892/
Apartamento a venda no Edifício Rotterdam, Batel.;Rua Desembargador Motta;['162'];[2];[2];-;475000;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-curitiba-com-garagem-81m2-venda-RS475000-id-2533994117/
Apartamento padrão, aceita troca;-;['60'];[2];[1];-;240000;215;https://www.vivareal.com.br/imovel/apartamento-2-quartos-boqueirao-bairros-curitiba-com-garagem-60m2-venda-RS240000-id-2543446888/
Curitiba - Apartamento Padrão - Ecoville;-;['287'];[2];[3];-;1230000;-;https://www.vivareal.com.br/imovel/apartamento-2-quartos-ecoville-bairros-curitiba-com-garagem-227m2-venda-RS1230000-id-2540858362/
CURITIBA - Apartamento Padrão - Água Verde;-;['53'];[2];[1];-;399392;-;https://www.vivareal.com.br/imovel/apartamento-2-quartos-agua-verde-bairros-curitiba-com-garagem-53m2-venda-RS399392-id-2531130206/
Lindo Apartamento à venda com 2 Quartos, sendo 1 Suite, 1 Vaga de garagem, 78.8M², Capão Raso, Curi;Rua das Araras;['78'];[2];[2];-;335000;-;https://www.vivareal.com.br/imovel/apartamento-2-quartos-capao-raso-bairros-curitiba-com-garagem-66m2-venda-RS335000-id-2537917787/
CURITIBA - Apartamento Padrão - Campo Comprido;-;['64'];[3];[1];-;307594;300;https://www.vivareal.com.br/imovel/apartamento-3-quartos-campo-comprido-bairros-curitiba-com-garagem-64m2-venda-RS307594-id-2528980079/
Apartamento de 3 quartos cabral;Rua Estados Unidos;['120'];[3];[3];-;470000;300;https://www.vivareal.com.br/imovel/apartamento-3-quartos-bacacheri-bairros-curitiba-com-garagem-70m2-venda-RS470000-id-2544895715/
PARA INVESTIDORES - PRÓPRIO PARA LOCAÇÃO - ALUNOS DA UFPR/ EXECUTIVOS E PROFISSIONAIS DAS ÁREAS DE E;-;['24'];[1];[1];-;220000;-;https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-curitiba-24m2-venda-RS220000-id-2537406907/
Cobertura Mobiliada com 3 dormitórios à venda, 227 m² por R$ 2.650.000 - Portão;Rua Professora Doracy Cezzarino;[];[3];[5];-;2499000;950;https://www.vivareal.com.br/imovel/apartamento-3-quartos-portao-bairros-curitiba-com-garagem-227m2-venda-RS2499000-id-2523132399/
New Life - Apartamento Com 2 Dormitórios, 31 m² no Centro;Avenida Visconde de Guarapuava;['33'];[1];[1];-;256959;0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-curitiba-33m2-venda-RS256959-id-2494482786/
Apartamento à venda, 45 m² por R$ 170.000,00 - Santa Cândida - Curitiba/PR;Rua Paulo Kulik;['45'];[2];[1];-;170000;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-candida-bairros-curitiba-com-garagem-45m2-venda-RS170000-id-2539943377/
Curitiba - Apartamento Padrão - Ahú;-;['153'];[3];[3];-;1270000;1000;https://www.vivareal.com.br/imovel/apartamento-3-quartos-ahu-bairros-curitiba-com-garagem-129m2-venda-RS1270000-id-2541447379/
APARTAMENTO com 3 dormitórios à venda com 161m² por R$ 763.000,00 no bairro Centro - CURITIBA / PR;Alameda Cabral;['161'];[3];[2];-;763000;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-curitiba-com-garagem-91m2-venda-RS763000-id-2542612937/
CURITIBA - Apartamento Padrão - Tingui;-;['30'];[1];[1];-;210900;-;https://www.vivareal.com.br/imovel/apartamento-1-quartos-tingui-bairros-curitiba-com-garagem-30m2-venda-RS210900-id-2528979304/
Apartamento no Ecoville - ARYA 1;Rua Deputado Heitor Alencar Furtado;['335'];[4];[5];-;2190000;1400;https://www.vivareal.com.br/imovel/apartamento-4-quartos-campo-comprido-bairros-curitiba-com-garagem-232m2-venda-RS2190000-id-2540633763/
Apartamento com 3 dormitórios à venda, 107 m² por R$ 1.042.300,00 - Centro - Curitiba/PR;Rua Mariano Torres;['187'];[3];[3];-;1042300;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-curitiba-com-garagem-108m2-venda-RS1042300-id-2529690749/
Sobrado para venda com 139 metros quadrados e 3 quartos em Boqueirão - Curitiba - PR.;Rua Doutor Danilo Gomes;['157'];[3];[2];-;480000;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-boqueirao-bairros-curitiba-com-garagem-139m2-venda-RS480000-id-93395019/
Apartamento para venda tem 132 metros quadrados com 3 quartos em Bigorrilho - Curitiba - PR;Rua Dona Alice Tibiriçá;['247'];[3];[5];-;1701164;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-bigorrilho-bairros-curitiba-com-garagem-132m2-venda-RS1701164-id-2540636191/
Conheça o apartamento ícone do Design Curitibano!;Rua Comendador Araújo;['270'];[3];[4];-;890000;1900;https://www.vivareal.com.br/imovel/apartamento-3-quartos-batel-bairros-curitiba-com-garagem-201m2-venda-RS890000-id-2517142482/
CURITIBA - Apartamento Padrão - Santa Felicidade;-;['107'];[2];[2];-;530000;200;https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-felicidade-bairros-curitiba-com-garagem-71m2-venda-RS530000-id-2518152660/
APARTAMENTO MOBILIADO em CURITIBA - PR, no bairro Rebouças;Avenida Presidente Getúlio Vargas;['125'];[3];[2];-;837000;380;https://www.vivareal.com.br/imovel/apartamento-3-quartos-reboucas-bairros-curitiba-com-garagem-90m2-venda-RS837000-id-2540080331/
